atom_id,canonical_semantic_id,direct_basis_overlap,all_basis_overlap,atom_direct_basis,atom_all_basis,uasf_basis,mapping_status,operation
EXTSEM_CLOSURES,UASF_0105,1,1,2,4,3,CORROBORATING_BASIS_OVERLAP,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0106,1,1,2,4,3,CORROBORATING_BASIS_OVERLAP,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0107,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0108,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0109,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0110,0,0,2,4,7,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0111,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0112,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0113,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0114,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0115,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0116,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0117,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0118,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0119,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0120,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0121,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0122,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0123,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0124,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0125,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0126,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0127,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0128,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0129,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0130,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0131,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0132,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0133,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0134,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0135,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0136,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0137,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0138,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0139,0,0,2,4,7,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0140,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0141,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0142,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0143,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0144,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0145,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0146,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0147,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0148,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0149,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0150,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0151,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0152,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0153,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0154,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0155,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0156,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0157,0,0,2,4,7,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0158,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0159,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0160,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0161,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0162,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0163,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0164,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0165,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0166,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0167,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0168,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0169,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0170,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0171,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0172,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0173,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0174,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0175,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0176,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0177,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0178,0,1,2,4,6,CORROBORATING_BASIS_OVERLAP,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0179,0,1,2,4,7,CORROBORATING_BASIS_OVERLAP,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0180,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0181,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0182,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0183,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0184,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0185,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0186,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0187,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0188,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0189,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0190,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0191,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0192,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0193,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0194,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0195,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0196,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0197,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0198,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0199,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0200,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0201,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0202,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0203,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0204,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0205,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0206,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0207,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0208,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0209,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0210,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0211,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0212,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0213,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0214,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0215,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0216,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0217,1,2,2,4,7,CORROBORATING_BASIS_OVERLAP,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0218,0,1,2,4,7,CORROBORATING_BASIS_OVERLAP,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0219,0,1,2,4,6,CORROBORATING_BASIS_OVERLAP,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0220,0,1,2,4,7,CORROBORATING_BASIS_OVERLAP,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0221,0,0,2,4,7,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0222,0,0,2,4,7,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0223,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0224,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0225,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0226,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0227,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0228,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0229,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0230,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0231,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0232,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0233,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0234,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0235,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0236,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0237,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0238,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0239,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0240,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0241,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0242,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0243,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0244,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0245,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0246,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0247,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0248,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0249,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0250,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0251,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0252,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0253,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0254,0,1,2,4,5,CORROBORATING_BASIS_OVERLAP,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0255,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0256,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0257,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0258,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0259,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0260,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0261,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0262,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0263,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0264,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0265,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0266,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0267,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0268,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0269,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0270,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0271,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0272,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0273,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0274,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0275,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0276,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0277,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0278,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0279,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0280,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0281,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0282,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0283,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0284,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0285,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0286,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0287,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0288,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0289,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0290,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0291,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0292,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0293,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0294,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0295,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0296,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0297,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0298,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0299,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0300,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0301,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0302,0,1,2,4,5,CORROBORATING_BASIS_OVERLAP,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0303,0,1,2,4,6,CORROBORATING_BASIS_OVERLAP,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0304,0,1,2,4,5,CORROBORATING_BASIS_OVERLAP,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0305,0,1,2,4,5,CORROBORATING_BASIS_OVERLAP,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0306,0,0,2,4,7,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0307,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0308,0,0,2,4,6,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0309,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0310,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0311,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0312,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0313,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0314,0,0,2,4,5,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0315,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0316,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0317,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0318,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0319,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0320,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0321,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0322,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0323,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0324,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0325,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0326,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0327,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0328,0,0,2,4,2,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0329,0,0,2,4,3,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
EXTSEM_CLOSURES,UASF_0330,0,0,2,4,4,UNRESOLVED,M_EXTSEM_B × M_UASF_B^T
