canonical_semantic_id,element_type,element_id,observed_in_any_language,observed_language_count,package_evidence
UASF_0047,facet,UASF_0047,0,0,0
UASF_0047,field,attributes,0,0,0
UASF_0047,field,binding_refs,0,0,0
UASF_0047,field,extensions,0,0,0
UASF_0047,field,id,0,0,0
UASF_0047,field,kind,0,0,0
UASF_0047,field,scope_id,0,0,0
UASF_0047,field,semantic_facets,0,0,0
UASF_0047,field,source_span,0,0,0
UASF_0047,field,symbol,0,0,0
UASF_0047,relation,binding.declares,0,0,0
UASF_0047,relation,binding.refers,0,0,0
UASF_0047,relation,binding.shadows,0,0,0
UASF_0047,relation,name.resolves,0,0,0
UASF_0047,structure,BindingResolution,0,0,0
UASF_0048,facet,UASF_0048,1,1,6
UASF_0048,field,attributes,1,1,6
UASF_0048,field,binding_refs,1,1,6
UASF_0048,field,extensions,1,1,6
UASF_0048,field,id,1,1,6
UASF_0048,field,kind,1,1,6
UASF_0048,field,scope_id,1,1,6
UASF_0048,field,semantic_facets,1,1,6
UASF_0048,field,source_span,1,1,6
UASF_0048,field,symbol,1,1,6
UASF_0048,relation,binding.declares,1,1,6
UASF_0048,relation,binding.refers,1,1,6
UASF_0048,relation,binding.shadows,1,1,6
UASF_0048,relation,capture.captures,1,1,6
UASF_0048,relation,name.resolves,1,1,6
UASF_0048,structure,CaptureRelation,1,1,6
UASF_0049,facet,UASF_0049,0,0,0
UASF_0049,field,attributes,0,0,0
UASF_0049,field,binding_refs,0,0,0
UASF_0049,field,extensions,0,0,0
UASF_0049,field,id,0,0,0
UASF_0049,field,kind,0,0,0
UASF_0049,field,scope_id,0,0,0
UASF_0049,field,semantic_facets,0,0,0
UASF_0049,field,source_span,0,0,0
UASF_0049,field,symbol,0,0,0
UASF_0049,relation,binding.declares,0,0,0
UASF_0049,relation,binding.refers,0,0,0
UASF_0049,relation,binding.shadows,0,0,0
UASF_0049,relation,name.resolves,0,0,0
UASF_0049,relation,scope.parent,0,0,0
UASF_0049,structure,Binding,0,0,0
UASF_0049,structure,ShadowingRelation,0,0,0
UASF_0050,facet,UASF_0050,0,0,0
UASF_0050,field,attributes,0,0,0
UASF_0050,field,binding_refs,0,0,0
UASF_0050,field,extensions,0,0,0
UASF_0050,field,id,0,0,0
UASF_0050,field,kind,0,0,0
UASF_0050,field,lifetime,0,0,0
UASF_0050,field,ownership,0,0,0
UASF_0050,field,provenance,0,0,0
UASF_0050,field,scope_id,0,0,0
UASF_0050,field,semantic_facets,0,0,0
UASF_0050,field,source_span,0,0,0
UASF_0050,field,storage,0,0,0
UASF_0050,relation,lifetime.outlives,0,0,0
UASF_0050,relation,memory.aliases,0,0,0
UASF_0050,relation,memory.borrows,0,0,0
UASF_0050,relation,memory.owns,0,0,0
UASF_0050,relation,storage.resides_in,0,0,0
UASF_0050,structure,LifetimeRegion,0,0,0
UASF_0051,facet,UASF_0051,1,1,6
UASF_0051,field,attributes,1,1,6
UASF_0051,field,binding_refs,1,1,6
UASF_0051,field,extensions,1,1,6
UASF_0051,field,id,1,1,6
UASF_0051,field,kind,1,1,6
UASF_0051,field,scope_id,1,1,6
UASF_0051,field,semantic_facets,1,1,6
UASF_0051,field,source_span,1,1,6
UASF_0051,relation,scope.parent,1,1,6
UASF_0051,structure,Scope,1,1,6
UASF_0052,facet,UASF_0052,0,0,0
UASF_0052,field,attributes,0,0,0
UASF_0052,field,binding_refs,0,0,0
UASF_0052,field,extensions,0,0,0
UASF_0052,field,id,0,0,0
UASF_0052,field,kind,0,0,0
UASF_0052,field,semantic_facets,0,0,0
UASF_0052,field,source_span,0,0,0
UASF_0052,field,type_origin,0,0,0
UASF_0052,field,type_ref,0,0,0
UASF_0052,relation,type.origin,0,0,0
UASF_0053,facet,UASF_0053,0,0,0
UASF_0053,field,attributes,0,0,0
UASF_0053,field,binding_refs,0,0,0
UASF_0053,field,compiletime_contract,0,0,0
UASF_0053,field,conversion,0,0,0
UASF_0053,field,extensions,0,0,0
UASF_0053,field,id,0,0,0
UASF_0053,field,kind,0,0,0
UASF_0053,field,scope_id,0,0,0
UASF_0053,field,semantic_facets,0,0,0
UASF_0053,field,source_span,0,0,0
UASF_0053,field,type_origin,0,0,0
UASF_0053,field,type_ref,0,0,0
UASF_0053,field,type_shape,0,0,0
UASF_0053,relation,conversion.converts,0,0,0
UASF_0053,relation,type.origin,0,0,0
UASF_0054,facet,UASF_0054,0,0,0
UASF_0054,field,attributes,0,0,0
UASF_0054,field,binding_refs,0,0,0
UASF_0054,field,branches,0,0,0
UASF_0054,field,condition,0,0,0
UASF_0054,field,extensions,0,0,0
UASF_0054,field,id,0,0,0
UASF_0054,field,kind,0,0,0
UASF_0054,field,operands,0,0,0
UASF_0054,field,results,0,0,0
UASF_0054,field,semantic_facets,0,0,0
UASF_0054,field,source_span,0,0,0
UASF_0054,field,symbol,0,0,0
UASF_0054,relation,binding.declares,0,0,0
UASF_0054,relation,binding.refers,0,0,0
UASF_0054,relation,binding.shadows,0,0,0
UASF_0054,relation,control.false,0,0,0
UASF_0054,relation,control.loop_back,0,0,0
UASF_0054,relation,control.next,0,0,0
UASF_0054,relation,control.true,0,0,0
UASF_0054,relation,data.def_use,0,0,0
UASF_0054,relation,data.operand,0,0,0
UASF_0054,relation,data.result,0,0,0
UASF_0054,relation,name.resolves,0,0,0
UASF_0054,structure,ForEachStmt,0,0,0
UASF_0055,facet,UASF_0055,0,0,0
UASF_0055,field,attributes,0,0,0
UASF_0055,field,binding_refs,0,0,0
UASF_0055,field,branches,0,0,0
UASF_0055,field,condition,0,0,0
UASF_0055,field,evaluation_order,0,0,0
UASF_0055,field,extensions,0,0,0
UASF_0055,field,id,0,0,0
UASF_0055,field,kind,0,0,0
UASF_0055,field,operands,0,0,0
UASF_0055,field,operation,0,0,0
UASF_0055,field,results,0,0,0
UASF_0055,field,semantic_facets,0,0,0
UASF_0055,field,source_span,0,0,0
UASF_0055,field,value,0,0,0
UASF_0055,relation,evaluation.before,0,0,0
UASF_0056,facet,UASF_0056,0,0,0
UASF_0056,field,attributes,0,0,0
UASF_0056,field,binding_refs,0,0,0
UASF_0056,field,branches,0,0,0
UASF_0056,field,condition,0,0,0
UASF_0056,field,extensions,0,0,0
UASF_0056,field,id,0,0,0
UASF_0056,field,kind,0,0,0
UASF_0056,field,lifetime,0,0,0
UASF_0056,field,operands,0,0,0
UASF_0056,field,ownership,0,0,0
UASF_0056,field,results,0,0,0
UASF_0056,field,semantic_facets,0,0,0
UASF_0056,field,source_span,0,0,0
UASF_0057,facet,UASF_0057,0,0,0
UASF_0057,field,attributes,0,0,0
UASF_0057,field,binding_refs,0,0,0
UASF_0057,field,branches,0,0,0
UASF_0057,field,condition,0,0,0
UASF_0057,field,extensions,0,0,0
UASF_0057,field,id,0,0,0
UASF_0057,field,kind,0,0,0
UASF_0057,field,lifetime,0,0,0
UASF_0057,field,operands,0,0,0
UASF_0057,field,ownership,0,0,0
UASF_0057,field,results,0,0,0
UASF_0057,field,runtime_contract,0,0,0
UASF_0057,field,semantic_facets,0,0,0
UASF_0057,field,source_span,0,0,0
UASF_0057,relation,runtime.requires,0,0,0
UASF_0058,facet,UASF_0058,0,0,0
UASF_0058,field,attributes,0,0,0
UASF_0058,field,binding_refs,0,0,0
UASF_0058,field,branches,0,0,0
UASF_0058,field,condition,0,0,0
UASF_0058,field,effects,0,0,0
UASF_0058,field,evaluation_order,0,0,0
UASF_0058,field,extensions,0,0,0
UASF_0058,field,id,0,0,0
UASF_0058,field,kind,0,0,0
UASF_0058,field,semantic_facets,0,0,0
UASF_0058,field,source_span,0,0,0
UASF_0058,relation,evaluation.before,0,0,0
UASF_0059,facet,UASF_0059,0,0,0
UASF_0059,field,attributes,0,0,0
UASF_0059,field,binding_refs,0,0,0
UASF_0059,field,branches,0,0,0
UASF_0059,field,condition,0,0,0
UASF_0059,field,evaluation_order,0,0,0
UASF_0059,field,extensions,0,0,0
UASF_0059,field,id,0,0,0
UASF_0059,field,kind,0,0,0
UASF_0059,field,operation,0,0,0
UASF_0059,field,semantic_facets,0,0,0
UASF_0059,field,source_span,0,0,0
UASF_0059,field,value,0,0,0
UASF_0059,relation,evaluation.before,0,0,0
UASF_0060,facet,UASF_0060,0,0,0
UASF_0060,field,attributes,0,0,0
UASF_0060,field,binding_refs,0,0,0
UASF_0060,field,branches,0,0,0
UASF_0060,field,condition,0,0,0
UASF_0060,field,extensions,0,0,0
UASF_0060,field,id,0,0,0
UASF_0060,field,kind,0,0,0
UASF_0060,field,operands,0,0,0
UASF_0060,field,operation,0,0,0
UASF_0060,field,results,0,0,0
UASF_0060,field,semantic_facets,0,0,0
UASF_0060,field,source_span,0,0,0
UASF_0060,relation,operation.kind,0,0,0
UASF_0061,facet,UASF_0061,0,0,0
UASF_0061,field,attributes,0,0,0
UASF_0061,field,binding_refs,0,0,0
UASF_0061,field,branches,0,0,0
UASF_0061,field,condition,0,0,0
UASF_0061,field,extensions,0,0,0
UASF_0061,field,id,0,0,0
UASF_0061,field,kind,0,0,0
UASF_0061,field,lifetime,0,0,0
UASF_0061,field,ownership,0,0,0
UASF_0061,field,semantic_facets,0,0,0
UASF_0061,field,source_span,0,0,0
UASF_0061,field,type_ref,0,0,0
UASF_0061,field,type_shape,0,0,0
UASF_0062,facet,UASF_0062,0,0,0
UASF_0062,field,attributes,0,0,0
UASF_0062,field,binding_refs,0,0,0
UASF_0062,field,branches,0,0,0
UASF_0062,field,condition,0,0,0
UASF_0062,field,extensions,0,0,0
UASF_0062,field,id,0,0,0
UASF_0062,field,kind,0,0,0
UASF_0062,field,scope_id,0,0,0
UASF_0062,field,semantic_facets,0,0,0
UASF_0062,field,source_span,0,0,0
UASF_0063,facet,UASF_0063,0,0,0
UASF_0063,field,attributes,0,0,0
UASF_0063,field,binding_refs,0,0,0
UASF_0063,field,branches,0,0,0
UASF_0063,field,condition,0,0,0
UASF_0063,field,extensions,0,0,0
UASF_0063,field,id,0,0,0
UASF_0063,field,kind,0,0,0
UASF_0063,field,semantic_facets,0,0,0
UASF_0063,field,source_span,0,0,0
UASF_0063,field,type_origin,0,0,0
UASF_0063,field,type_ref,0,0,0
UASF_0063,relation,type.origin,0,0,0
UASF_0064,facet,UASF_0064,0,0,0
UASF_0064,field,attributes,0,0,0
UASF_0064,field,binding_refs,0,0,0
UASF_0064,field,branches,0,0,0
UASF_0064,field,condition,0,0,0
UASF_0064,field,extensions,0,0,0
UASF_0064,field,id,0,0,0
UASF_0064,field,kind,0,0,0
UASF_0064,field,semantic_facets,0,0,0
UASF_0064,field,source_span,0,0,0
UASF_0064,field,symbol,0,0,0
UASF_0064,field,type_ref,0,0,0
UASF_0064,field,type_shape,0,0,0
UASF_0064,relation,binding.declares,0,0,0
UASF_0064,relation,binding.refers,0,0,0
UASF_0064,relation,binding.shadows,0,0,0
UASF_0064,relation,control.false,0,0,0
UASF_0064,relation,control.loop_back,0,0,0
UASF_0064,relation,control.next,0,0,0
UASF_0064,relation,control.true,0,0,0
UASF_0064,relation,name.resolves,0,0,0
UASF_0064,relation,type.constraint,0,0,0
UASF_0064,relation,type.convert,0,0,0
UASF_0064,relation,type.has,0,0,0
UASF_0064,relation,type.origin,0,0,0
UASF_0064,relation,type.parameter,0,0,0
UASF_0064,structure,TypeSwitchStmt,0,0,0
UASF_0065,facet,UASF_0065,0,0,0
UASF_0065,field,attributes,0,0,0
UASF_0065,field,binding_refs,0,0,0
UASF_0065,field,conversion,0,0,0
UASF_0065,field,evaluation_order,0,0,0
UASF_0065,field,extensions,0,0,0
UASF_0065,field,id,0,0,0
UASF_0065,field,kind,0,0,0
UASF_0065,field,operands,0,0,0
UASF_0065,field,operation,0,0,0
UASF_0065,field,results,0,0,0
UASF_0065,field,scope_id,0,0,0
UASF_0065,field,semantic_facets,0,0,0
UASF_0065,field,source_span,0,0,0
UASF_0065,field,type_ref,0,0,0
UASF_0065,field,type_shape,0,0,0
UASF_0065,relation,conversion.converts,0,0,0
UASF_0065,relation,evaluation.before,0,0,0
UASF_0065,relation,operation.kind,0,0,0
UASF_0066,facet,UASF_0066,0,0,0
UASF_0066,field,attributes,0,0,0
UASF_0066,field,binding_refs,0,0,0
UASF_0066,field,conversion,0,0,0
UASF_0066,field,evaluation_order,0,0,0
UASF_0066,field,extensions,0,0,0
UASF_0066,field,id,0,0,0
UASF_0066,field,kind,0,0,0
UASF_0066,field,operands,0,0,0
UASF_0066,field,operation,0,0,0
UASF_0066,field,results,0,0,0
UASF_0066,field,runtime_contract,0,0,0
UASF_0066,field,scope_id,0,0,0
UASF_0066,field,semantic_facets,0,0,0
UASF_0066,field,source_span,0,0,0
UASF_0066,field,type_ref,0,0,0
UASF_0066,field,type_shape,0,0,0
UASF_0066,relation,conversion.converts,0,0,0
UASF_0066,relation,evaluation.before,0,0,0
UASF_0066,relation,operation.kind,0,0,0
UASF_0066,relation,runtime.requires,0,0,0
UASF_0067,facet,UASF_0067,0,0,0
UASF_0067,field,attributes,0,0,0
UASF_0067,field,binding_refs,0,0,0
UASF_0067,field,conversion,0,0,0
UASF_0067,field,extensions,0,0,0
UASF_0067,field,id,0,0,0
UASF_0067,field,kind,0,0,0
UASF_0067,field,operands,0,0,0
UASF_0067,field,operation,0,0,0
UASF_0067,field,results,0,0,0
UASF_0067,field,semantic_facets,0,0,0
UASF_0067,field,source_span,0,0,0
UASF_0067,field,type_ref,0,0,0
UASF_0067,relation,conversion.converts,0,0,0
UASF_0067,relation,operation.kind,0,0,0
UASF_0068,facet,UASF_0068,0,0,0
UASF_0068,field,attributes,0,0,0
UASF_0068,field,binding_refs,0,0,0
UASF_0068,field,conversion,0,0,0
UASF_0068,field,extensions,0,0,0
UASF_0068,field,id,0,0,0
UASF_0068,field,kind,0,0,0
UASF_0068,field,semantic_facets,0,0,0
UASF_0068,field,source_span,0,0,0
UASF_0068,field,type_origin,0,0,0
UASF_0068,field,type_ref,0,0,0
UASF_0068,relation,conversion.converts,0,0,0
UASF_0068,relation,type.origin,0,0,0
UASF_0069,facet,UASF_0069,0,0,0
UASF_0069,field,attributes,0,0,0
UASF_0069,field,binding_refs,0,0,0
UASF_0069,field,effects,0,0,0
UASF_0069,field,evaluation_order,0,0,0
UASF_0069,field,extensions,0,0,0
UASF_0069,field,id,0,0,0
UASF_0069,field,kind,0,0,0
UASF_0069,field,operands,0,0,0
UASF_0069,field,results,0,0,0
UASF_0069,field,runtime_contract,0,0,0
UASF_0069,field,semantic_facets,0,0,0
UASF_0069,field,source_span,0,0,0
UASF_0069,relation,evaluation.before,0,0,0
UASF_0069,relation,runtime.requires,0,0,0
UASF_0070,facet,UASF_0070,0,0,0
UASF_0070,field,attributes,0,0,0
UASF_0070,field,binding_refs,0,0,0
UASF_0070,field,effects,0,0,0
UASF_0070,field,extensions,0,0,0
UASF_0070,field,id,0,0,0
UASF_0070,field,kind,0,0,0
UASF_0070,field,lifetime,0,0,0
UASF_0070,field,memory_model,0,0,0
UASF_0070,field,operands,0,0,0
UASF_0070,field,operation,0,0,0
UASF_0070,field,ownership,0,0,0
UASF_0070,field,results,0,0,0
UASF_0070,field,semantic_facets,0,0,0
UASF_0070,field,source_span,0,0,0
UASF_0070,relation,operation.kind,0,0,0
UASF_0071,facet,UASF_0071,1,1,393
UASF_0071,field,attributes,1,1,393
UASF_0071,field,binding_refs,1,1,393
UASF_0071,field,evaluation_order,1,1,393
UASF_0071,field,extensions,1,1,393
UASF_0071,field,id,1,1,393
UASF_0071,field,kind,1,1,393
UASF_0071,field,name,1,1,393
UASF_0071,field,operands,1,1,393
UASF_0071,field,operation,1,1,393
UASF_0071,field,results,1,1,393
UASF_0071,field,scope_id,1,1,393
UASF_0071,field,semantic_facets,1,1,393
UASF_0071,field,source_span,1,1,393
UASF_0071,field,value,1,1,393
UASF_0071,relation,evaluation.before,1,1,393
UASF_0072,facet,UASF_0072,0,0,0
UASF_0072,field,attributes,0,0,0
UASF_0072,field,binding_refs,0,0,0
UASF_0072,field,evaluation_order,0,0,0
UASF_0072,field,extensions,0,0,0
UASF_0072,field,id,0,0,0
UASF_0072,field,kind,0,0,0
UASF_0072,field,operands,0,0,0
UASF_0072,field,operation,0,0,0
UASF_0072,field,results,0,0,0
UASF_0072,field,runtime_contract,0,0,0
UASF_0072,field,semantic_facets,0,0,0
UASF_0072,field,source_span,0,0,0
UASF_0072,field,value,0,0,0
UASF_0072,relation,evaluation.before,0,0,0
UASF_0072,relation,runtime.requires,0,0,0
UASF_0073,facet,UASF_0073,0,0,0
UASF_0073,field,attributes,0,0,0
UASF_0073,field,binding_refs,0,0,0
UASF_0073,field,evaluation_order,0,0,0
UASF_0073,field,extensions,0,0,0
UASF_0073,field,id,0,0,0
UASF_0073,field,kind,0,0,0
UASF_0073,field,lifetime,0,0,0
UASF_0073,field,operands,0,0,0
UASF_0073,field,ownership,0,0,0
UASF_0073,field,results,0,0,0
UASF_0073,field,semantic_facets,0,0,0
UASF_0073,field,source_span,0,0,0
UASF_0073,relation,evaluation.before,0,0,0
UASF_0074,facet,UASF_0074,0,0,0
UASF_0074,field,attributes,0,0,0
UASF_0074,field,binding_refs,0,0,0
UASF_0074,field,extensions,0,0,0
UASF_0074,field,id,0,0,0
UASF_0074,field,kind,0,0,0
UASF_0074,field,lifetime,0,0,0
UASF_0074,field,memory_model,0,0,0
UASF_0074,field,operands,0,0,0
UASF_0074,field,operation,0,0,0
UASF_0074,field,ownership,0,0,0
UASF_0074,field,results,0,0,0
UASF_0074,field,semantic_facets,0,0,0
UASF_0074,field,source_span,0,0,0
UASF_0074,relation,operation.kind,0,0,0
UASF_0075,facet,UASF_0075,0,0,0
UASF_0075,field,attributes,0,0,0
UASF_0075,field,binding_refs,0,0,0
UASF_0075,field,extensions,0,0,0
UASF_0075,field,id,0,0,0
UASF_0075,field,kind,0,0,0
UASF_0075,field,operands,0,0,0
UASF_0075,field,results,0,0,0
UASF_0075,field,scope_id,0,0,0
UASF_0075,field,semantic_facets,0,0,0
UASF_0075,field,source_span,0,0,0
UASF_0075,field,symbol,0,0,0
UASF_0075,relation,binding.declares,0,0,0
UASF_0075,relation,binding.refers,0,0,0
UASF_0075,relation,binding.shadows,0,0,0
UASF_0075,relation,data.def_use,0,0,0
UASF_0075,relation,data.operand,0,0,0
UASF_0075,relation,data.result,0,0,0
UASF_0075,relation,name.resolves,0,0,0
UASF_0075,relation,scope.parent,0,0,0
UASF_0075,structure,VariableDeclGroup,0,0,0
UASF_0076,facet,UASF_0076,0,0,0
UASF_0076,field,attributes,0,0,0
UASF_0076,field,binding_refs,0,0,0
UASF_0076,field,extensions,0,0,0
UASF_0076,field,id,0,0,0
UASF_0076,field,kind,0,0,0
UASF_0076,field,operands,0,0,0
UASF_0076,field,results,0,0,0
UASF_0076,field,semantic_facets,0,0,0
UASF_0076,field,source_span,0,0,0
UASF_0076,field,symbol,0,0,0
UASF_0076,field,type_ref,0,0,0
UASF_0076,field,type_shape,0,0,0
UASF_0076,relation,binding.declares,0,0,0
UASF_0076,relation,binding.refers,0,0,0
UASF_0076,relation,binding.shadows,0,0,0
UASF_0076,relation,data.def_use,0,0,0
UASF_0076,relation,data.operand,0,0,0
UASF_0076,relation,data.result,0,0,0
UASF_0076,relation,name.resolves,0,0,0
UASF_0076,relation,type.constraint,0,0,0
UASF_0076,relation,type.convert,0,0,0
UASF_0076,relation,type.has,0,0,0
UASF_0076,relation,type.origin,0,0,0
UASF_0076,relation,type.parameter,0,0,0
UASF_0076,structure,TupleResult,0,0,0
UASF_0077,facet,UASF_0077,1,1,512
UASF_0077,field,attributes,1,1,512
UASF_0077,field,binding_refs,1,1,512
UASF_0077,field,dialect,1,1,512
UASF_0077,field,extensions,1,1,512
UASF_0077,field,id,1,1,512
UASF_0077,field,kind,1,1,512
UASF_0077,field,name,1,1,512
UASF_0077,field,runtime_contract,1,1,512
UASF_0077,field,scope_id,1,1,512
UASF_0077,field,semantic_facets,1,1,512
UASF_0077,field,source_span,1,1,512
UASF_0077,relation,dialect.requires,1,1,512
UASF_0077,relation,runtime.requires,1,1,512
UASF_0078,facet,UASF_0078,0,0,0
UASF_0078,field,attributes,0,0,0
UASF_0078,field,binding_refs,0,0,0
UASF_0078,field,dialect,0,0,0
UASF_0078,field,extensions,0,0,0
UASF_0078,field,id,0,0,0
UASF_0078,field,kind,0,0,0
UASF_0078,field,name,0,0,0
UASF_0078,field,scope_id,0,0,0
UASF_0078,field,semantic_facets,0,0,0
UASF_0078,field,source_span,0,0,0
UASF_0078,field,type_ref,0,0,0
UASF_0078,field,type_shape,0,0,0
UASF_0078,relation,dialect.requires,0,0,0
UASF_0079,facet,UASF_0079,0,0,0
UASF_0079,field,attributes,0,0,0
UASF_0079,field,binding_refs,0,0,0
UASF_0079,field,dialect,0,0,0
UASF_0079,field,extensions,0,0,0
UASF_0079,field,id,0,0,0
UASF_0079,field,kind,0,0,0
UASF_0079,field,runtime_contract,0,0,0
UASF_0079,field,semantic_facets,0,0,0
UASF_0079,field,source_span,0,0,0
UASF_0079,relation,dialect.requires,0,0,0
UASF_0079,relation,runtime.requires,0,0,0
UASF_0080,facet,UASF_0080,0,0,0
UASF_0080,field,attributes,0,0,0
UASF_0080,field,binding_refs,0,0,0
UASF_0080,field,effects,0,0,0
UASF_0080,field,extensions,0,0,0
UASF_0080,field,id,0,0,0
UASF_0080,field,kind,0,0,0
UASF_0080,field,name,0,0,0
UASF_0080,field,semantic_facets,0,0,0
UASF_0080,field,source_span,0,0,0
UASF_0081,facet,UASF_0081,0,0,0
UASF_0081,field,attributes,0,0,0
UASF_0081,field,binding_refs,0,0,0
UASF_0081,field,effects,0,0,0
UASF_0081,field,extensions,0,0,0
UASF_0081,field,id,0,0,0
UASF_0081,field,kind,0,0,0
UASF_0081,field,operands,0,0,0
UASF_0081,field,operation,0,0,0
UASF_0081,field,results,0,0,0
UASF_0081,field,runtime_contract,0,0,0
UASF_0081,field,scope_id,0,0,0
UASF_0081,field,semantic_facets,0,0,0
UASF_0081,field,source_span,0,0,0
UASF_0081,relation,operation.kind,0,0,0
UASF_0081,relation,runtime.requires,0,0,0
UASF_0082,facet,UASF_0082,0,0,0
UASF_0082,field,attributes,0,0,0
UASF_0082,field,binding_refs,0,0,0
UASF_0082,field,evaluation_order,0,0,0
UASF_0082,field,extensions,0,0,0
UASF_0082,field,id,0,0,0
UASF_0082,field,kind,0,0,0
UASF_0082,field,semantic_facets,0,0,0
UASF_0082,field,source_span,0,0,0
UASF_0082,relation,evaluation.before,0,0,0
UASF_0083,facet,UASF_0083,0,0,0
UASF_0083,field,attributes,0,0,0
UASF_0083,field,binding_refs,0,0,0
UASF_0083,field,evaluation_order,0,0,0
UASF_0083,field,extensions,0,0,0
UASF_0083,field,id,0,0,0
UASF_0083,field,kind,0,0,0
UASF_0083,field,operands,0,0,0
UASF_0083,field,operation,0,0,0
UASF_0083,field,results,0,0,0
UASF_0083,field,runtime_contract,0,0,0
UASF_0083,field,scope_id,0,0,0
UASF_0083,field,semantic_facets,0,0,0
UASF_0083,field,source_span,0,0,0
UASF_0083,relation,evaluation.before,0,0,0
UASF_0083,relation,operation.kind,0,0,0
UASF_0083,relation,runtime.requires,0,0,0
UASF_0084,facet,UASF_0084,0,0,0
UASF_0084,field,attributes,0,0,0
UASF_0084,field,binding_refs,0,0,0
UASF_0084,field,extensions,0,0,0
UASF_0084,field,id,0,0,0
UASF_0084,field,kind,0,0,0
UASF_0084,field,linkage,0,0,0
UASF_0084,field,semantic_facets,0,0,0
UASF_0084,field,source_span,0,0,0
UASF_0084,field,validation,0,0,0
UASF_0084,relation,linkage.links,0,0,0
UASF_0084,relation,validation.proves,0,0,0
UASF_0085,facet,UASF_0085,0,0,0
UASF_0085,field,attributes,0,0,0
UASF_0085,field,binding_refs,0,0,0
UASF_0085,field,extensions,0,0,0
UASF_0085,field,id,0,0,0
UASF_0085,field,kind,0,0,0
UASF_0085,field,memory_model,0,0,0
UASF_0085,field,name,0,0,0
UASF_0085,field,operands,0,0,0
UASF_0085,field,operation,0,0,0
UASF_0085,field,results,0,0,0
UASF_0085,field,scope_id,0,0,0
UASF_0085,field,semantic_facets,0,0,0
UASF_0085,field,source_span,0,0,0
UASF_0085,field,type_ref,0,0,0
UASF_0085,field,type_shape,0,0,0
UASF_0085,relation,operation.kind,0,0,0
UASF_0086,facet,UASF_0086,0,0,0
UASF_0086,field,attributes,0,0,0
UASF_0086,field,binding_refs,0,0,0
UASF_0086,field,candidates,0,0,0
UASF_0086,field,dispatch,0,0,0
UASF_0086,field,extensions,0,0,0
UASF_0086,field,id,0,0,0
UASF_0086,field,kind,0,0,0
UASF_0086,field,operands,0,0,0
UASF_0086,field,operation,0,0,0
UASF_0086,field,results,0,0,0
UASF_0086,field,semantic_facets,0,0,0
UASF_0086,field,source_span,0,0,0
UASF_0086,field,symbol,0,0,0
UASF_0086,field,type_ref,0,0,0
UASF_0086,field,type_shape,0,0,0
UASF_0086,relation,binding.declares,0,0,0
UASF_0086,relation,binding.refers,0,0,0
UASF_0086,relation,binding.shadows,0,0,0
UASF_0086,relation,dispatch.resolves,0,0,0
UASF_0086,relation,name.resolves,0,0,0
UASF_0086,relation,operation.kind,0,0,0
UASF_0086,relation,overload.candidate,0,0,0
UASF_0086,relation,type.constraint,0,0,0
UASF_0086,relation,type.convert,0,0,0
UASF_0086,relation,type.has,0,0,0
UASF_0086,relation,type.origin,0,0,0
UASF_0086,relation,type.parameter,0,0,0
UASF_0086,structure,EmbeddedField,0,0,0
UASF_0086,structure,MethodDecl,0,0,0
UASF_0086,structure,MethodExpr,0,0,0
UASF_0086,structure,MethodValue,0,0,0
UASF_0087,facet,UASF_0087,0,0,0
UASF_0087,field,attributes,0,0,0
UASF_0087,field,binding_refs,0,0,0
UASF_0087,field,extensions,0,0,0
UASF_0087,field,id,0,0,0
UASF_0087,field,kind,0,0,0
UASF_0087,field,scope_id,0,0,0
UASF_0087,field,semantic_facets,0,0,0
UASF_0087,field,source_span,0,0,0
UASF_0087,field,symbol,0,0,0
UASF_0087,relation,name.resolves,0,0,0
UASF_0088,facet,UASF_0088,0,0,0
UASF_0088,field,attributes,0,0,0
UASF_0088,field,binding_refs,0,0,0
UASF_0088,field,extensions,0,0,0
UASF_0088,field,id,0,0,0
UASF_0088,field,kind,0,0,0
UASF_0088,field,name,0,0,0
UASF_0088,field,semantic_facets,0,0,0
UASF_0088,field,source_span,0,0,0
UASF_0089,facet,UASF_0089,0,0,0
UASF_0089,field,attributes,0,0,0
UASF_0089,field,binding_refs,0,0,0
UASF_0089,field,extensions,0,0,0
UASF_0089,field,id,0,0,0
UASF_0089,field,kind,0,0,0
UASF_0089,field,name,0,0,0
UASF_0089,field,operands,0,0,0
UASF_0089,field,operation,0,0,0
UASF_0089,field,results,0,0,0
UASF_0089,field,semantic_facets,0,0,0
UASF_0089,field,source_span,0,0,0
UASF_0089,relation,operation.kind,0,0,0
UASF_0090,facet,UASF_0090,0,0,0
UASF_0090,field,attributes,0,0,0
UASF_0090,field,binding_refs,0,0,0
UASF_0090,field,extensions,0,0,0
UASF_0090,field,id,0,0,0
UASF_0090,field,kind,0,0,0
UASF_0090,field,name,0,0,0
UASF_0090,field,runtime_contract,0,0,0
UASF_0090,field,scope_id,0,0,0
UASF_0090,field,semantic_facets,0,0,0
UASF_0090,field,source_span,0,0,0
UASF_0090,field,type_ref,0,0,0
UASF_0090,field,type_shape,0,0,0
UASF_0090,relation,runtime.requires,0,0,0
UASF_0091,facet,UASF_0091,0,0,0
UASF_0091,field,attributes,0,0,0
UASF_0091,field,binding_refs,0,0,0
UASF_0091,field,extensions,0,0,0
UASF_0091,field,id,0,0,0
UASF_0091,field,kind,0,0,0
UASF_0091,field,name,0,0,0
UASF_0091,field,semantic_facets,0,0,0
